"Report Date/Time: 08/07/2015 01:29 PM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","ACTIVE","","","","","",""
"","","Precincts","Date/Period","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","","Maricopa","14","2","","725","15","39","1,530","1,670","3,981"
"","","","Yavapai","35","4","","2,001","36","150","3,849","5,387","11,427"
"","","","TOTALS","49","6","","2,726","51","189","5,379","7,057","15,408"
"","","Legislative District 2","","","","","","","","","",""
"","","","Pima","33","1","","3,240","23","88","2,266","3,993","9,611"
"","","","Santa Cruz","24","0","","1,364","4","19","479","1,335","3,201"
"","","","TOTALS","57","1","","4,604","27","107","2,745","5,328","12,812"
"","","Legislative District 3","","","","","","","","","",""
"","","","Pima","41","4","","5,548","128","167","2,294","5,641","13,782"
"","","","TOTALS","41","4","","5,548","128","167","2,294","5,641","13,782"
"","","Legislative District 4","","","","","","","","","",""
"","","","Maricopa","18","1","","1,041","7","40","1,122","2,181","4,392"
"","","","Pima","17","0","","787","4","8","335","787","1,921"
"","","","Pinal","1","0","","30","0","0","2","18","50"
"","","","Yuma","23","0","","3,252","8","92","1,963","4,732","10,047"
"","","","TOTALS","59","1","","5,110","19","140","3,422","7,718","16,410"
"","","Legislative District 5","","","","","","","","","",""
"","","","La Paz","11","0","","552","8","14","568","851","1,993"
"","","","Mohave","71","1","","4,256","23","121","5,491","8,855","18,747"
"","","","TOTALS","82","1","","4,808","31","135","6,059","9,706","20,740"
"","","Legislative District 6","","","","","","","","","",""
"","","","Coconino","45","0","","2,616","68","166","1,953","5,493","10,296"
"","","","Gila","18","1","","695","6","27","1,342","1,310","3,381"
"","","","Navajo","16","0","","508","3","16","1,104","824","2,455"
"","","","Yavapai","10","1","","997","23","48","1,055","2,242","4,366"
"","","","TOTALS","89","2","","4,816","100","257","5,454","9,869","20,498"
"","","Legislative District 7","","","","","","","","","",""
